3;bunker;2949.00;9.50;1463.00;1.99;0
3;bunker;2925.00;9.50;1454.00;0.57;0
3;stronghold_network;2915.00;9.50;1446.00;0.56;0
3;anti_air_building;2922.00;9.50;1454.00;2.97;0
3;anti_air_building;2934.00;9.50;1458.00;0.21;0
3;anti_air_building;2932.00;9.50;1461.00;2.96;0
3;synthetic_refinery;2933.00;9.50;1461.00;2.37;0
3;fuel_silo;2919.00;9.50;1445.00;2.52;0
3;radar_station;2933.00;9.50;1456.00;0.90;0
3;nuclear_reactor_spawn;2942.00;9.50;1463.00;0.57;0
3;special_project_facility_spawn;2933.00;9.50;1455.00;0.67;0
3;special_project_facility_spawn;2917.00;9.50;1450.00;4.55;0
3;special_project_facility_spawn;2938.00;9.50;1463.00;0.69;0
3;special_project_facility_spawn;2951.00;9.50;1465.00;3.98;0
3;special_project_facility_spawn;2918.00;9.50;1452.00;5.82;0
3;rocket_site_spawn;2947.00;9.50;1466.00;4.58;0
4;arms_factory;3053.00;9.50;1481.00;3.94;0
4;arms_factory;3060.00;9.50;1484.00;5.05;0
4;arms_factory;3048.00;9.50;1467.00;2.64;0
4;arms_factory;3064.00;9.50;1485.00;5.27;0
4;arms_factory;3048.00;9.50;1483.00;4.76;0
4;arms_factory;3055.00;9.50;1476.00;5.24;0
4;industrial_complex;3056.00;9.50;1474.00;5.97;0
4;industrial_complex;3054.00;9.50;1488.00;2.40;0
4;industrial_complex;3053.00;9.50;1482.00;3.77;0
4;industrial_complex;3050.00;9.50;1484.00;2.32;0
4;industrial_complex;3057.00;9.50;1469.00;5.72;0
4;industrial_complex;3043.00;9.50;1487.00;6.28;0
4;air_base;3051.00;9.50;1492.00;2.16;0
4;supply_node;3050.00;9.50;1480.00;0.62;0
4;supply_node;3028.00;9.50;1487.00;1.48;0
4;supply_node;3063.00;9.50;1491.00;4.07;0
4;supply_node;3045.00;9.50;1492.00;3.53;0
4;supply_node;3053.00;9.50;1469.00;5.72;0
4;supply_node;3039.00;9.50;1487.00;3.88;0
4;supply_node;3065.00;9.50;1484.00;2.68;0
4;supply_node;3054.00;9.50;1490.00;1.20;0
4;supply_node;3040.00;9.50;1479.00;3.07;0
4;supply_node;3061.00;9.50;1479.00;0.03;0
4;bunker;3037.00;9.50;1480.00;0.21;0
4;bunker;3050.00;9.50;1494.00;2.96;0
4;bunker;3050.00;9.50;1487.00;2.37;0
4;bunker;3037.00;9.50;1484.00;2.52;0
4;bunker;3065.00;9.50;1487.00;4.93;0
4;bunker;3049.00;9.50;1483.00;0.57;0
4;bunker;3027.00;9.50;1489.00;0.67;0
4;bunker;3062.00;9.50;1482.00;4.55;0
4;bunker;3059.00;9.50;1490.00;0.69;0
4;bunker;3051.00;9.50;1475.00;3.98;0
4;stronghold_network;3061.00;9.50;1491.00;5.82;0
4;anti_air_building;3065.00;9.50;1491.00;4.58;0
4;anti_air_building;3057.00;9.50;1471.00;1.18;0
4;anti_air_building;3041.00;9.50;1481.00;5.24;0
4;synthetic_refinery;3068.00;9.50;1482.00;0.40;0
4;fuel_silo;3039.00;9.50;1481.00;3.44;0
4;radar_station;3046.00;9.50;1481.00;4.72;0
4;nuclear_reactor_spawn;3041.00;9.50;1476.00;6.19;0
4;special_project_facility_spawn;3060.00;9.50;1490.00;1.06;0
4;special_project_facility_spawn;3053.00;9.50;1478.00;0.27;0
4;special_project_facility_spawn;3055.00;9.50;1469.00;3.39;0
4;special_project_facility_spawn;3046.00;9.50;1492.00;5.43;0
4;special_project_facility_spawn;3052.00;9.50;1486.00;0.93;0
4;special_project_facility_spawn;3059.00;9.50;1478.00;2.09;0
4;special_project_facility_spawn;3038.00;9.50;1477.00;1.60;0
4;special_project_facility_spawn;3060.00;9.50;1488.00;1.42;0
4;special_project_facility_spawn;3027.00;9.50;1488.00;1.54;0
4;special_project_facility_spawn;3042.00;9.50;1486.00;3.01;0
4;rocket_site_spawn;3055.00;9.50;1476.00;2.75;0
5;arms_factory;3134.00;9.50;1591.00;2.64;0
5;arms_factory;3133.00;9.50;1590.00;5.27;0
5;arms_factory;3111.00;9.50;1602.00;4.76;0
5;arms_factory;3108.00;9.50;1604.00;5.24;0
5;arms_factory;3124.00;9.50;1595.00;5.97;0
5;arms_factory;3133.00;9.50;1597.00;2.40;0
5;industrial_complex;3122.00;9.50;1607.00;3.77;0
5;industrial_complex;3131.00;9.50;1593.00;2.32;0
5;industrial_complex;3150.00;9.50;1604.00;5.72;0
5;industrial_complex;3117.00;9.50;1604.00;6.28;0
5;industrial_complex;3102.00;9.50;1598.00;2.16;0
5;industrial_complex;3107.00;9.50;1599.00;3.29;0
5;air_base;3133.00;9.50;1601.00;1.67;0
5;supply_node;3144.00;9.50;1602.00;4.07;0
5;supply_node;3113.00;9.50;1596.00;3.53;0
5;supply_node;3105.00;9.50;1599.00;5.72;0
5;supply_node;3129.00;9.50;1593.00;3.88;0
5;supply_node;3116.00;9.50;1606.00;2.68;0
5;supply_node;3153.00;9.50;1603.00;1.20;0
5;supply_node;3121.00;9.50;1591.00;3.07;0
5;supply_node;3140.00;9.50;1592.00;0.03;0
5;supply_node;3135.00;9.50;1601.00;1.22;0
5;supply_node;3126.00;9.50;1602.00;2.09;0
5;supply_node;3152.00;9.50;1596.00;1.85;0
5;bunker;3117.00;9.50;1609.00;2.52;0
5;bunker;3110.00;9.50;1595.00;4.93;0
5;bunker;3126.00;9.50;1589.00;0.57;0
5;bunker;3123.00;9.50;1600.00;0.67;0
5;bunker;3130.00;9.50;1596.00;4.55;0
5;bunker;3137.00;9.50;1595.00;0.69;0
5;bunker;3135.00;9.50;1603.00;3.98;0
5;bunker;3108.00;9.50;1597.00;5.82;0
5;bunker;3143.00;9.50;1604.00;4.58;0
5;bunker;3149.00;9.50;1599.00;1.18;0
5;bunker;3152.00;9.50;1605.00;5.24;0
5;coastal_bunker;3114.00;9.50;1608.00;-2.21;0
5;coastal_bunker;3109.00;9.50;1606.00;-3.56;0
5;stronghold_network;3134.00;9.50;1595.00;1.74;0
5;dockyard;3112.00;9.50;1608.00;-2.21;0
5;anti_air_building;3137.00;9.50;1594.00;1.06;0
5;anti_air_building;3106.00;9.50;1597.00;0.27;0
5;anti_air_building;3114.00;9.50;1596.00;3.39;0
5;synthetic_refinery;3148.00;9.50;1606.00;5.43;0
5;fuel_silo;3135.00;9.50;1605.00;0.93;0
5;radar_station;3130.00;9.50;1599.00;5.91;0
5;naval_supply_hub;3109.00;9.50;1606.00;-3.56;0
5;naval_supply_hub;3111.00;9.50;1608.00;-2.21;0
5;naval_headquarters;3109.00;9.50;1607.00;-3.56;0
5;naval_headquarters;3114.00;9.50;1609.00;-2.21;0
5;nuclear_reactor_spawn;3120.00;9.50;1601.00;2.75;0
5;special_project_facility_spawn;3145.00;9.50;1594.00;4.94;0
5;special_project_facility_spawn;3125.00;9.50;1590.00;3.69;0
5;special_project_facility_spawn;3114.00;9.50;1602.00;4.59;0
5;special_project_facility_spawn;3150.00;9.50;1594.00;3.88;0
5;special_project_facility_spawn;3113.00;9.50;1597.00;5.53;0
5;special_project_facility_spawn;3152.00;9.50;1601.00;4.45;0
5;special_project_facility_spawn;3143.00;9.50;1600.00;6.25;0
5;special_project_facility_spawn;3123.00;9.50;1603.00;3.01;0
5;special_project_facility_spawn;3137.00;9.50;1602.00;1.72;0
5;special_project_facility_spawn;3131.00;9.50;1592.00;2.53;0
5;special_project_facility_spawn;3110.00;9.50;1603.00;4.84;0
5;rocket_site_spawn;3143.00;9.50;1597.00;3.40;0
5;naval_base_spawn;3115.00;9.50;1610.00;-2.21;2309
5;naval_base_spawn;3108.00;9.50;1606.00;-3.56;2309
5;floating_harbor;3111.84;9.50;1614.40;-0.42;3380
5;floating_harbor;3106.40;9.50;1613.20;0.93;6402
6;arms_factory;2851.00;9.50;1539.00;4.76;0
6;arms_factory;2854.00;9.50;1537.00;5.24;0
6;arms_factory;2859.00;9.50;1533.00;5.97;0
6;arms_factory;2874.00;9.50;1535.00;2.40;0
6;arms_factory;2863.00;9.50;1532.00;3.77;0
6;arms_factory;2863.00;9.50;1532.00;2.32;0
6;industrial_complex;2864.00;9.50;1540.00;5.72;0
6;industrial_complex;2853.00;9.50;1536.00;6.28;0
6;industrial_complex;2855.00;9.50;1536.00;2.16;0
6;industrial_complex;2859.00;9.50;1539.00;3.29;0
6;industrial_complex;2876.00;9.50;1535.00;1.67;0
6;industrial_complex;2859.00;9.50;1538.00;0.07;0
6;air_base;2848.00;9.50;1535.00;2.26;0
6;supply_node;2872.00;9.50;1534.00;5.72;0
6;supply_node;2861.00;9.50;1532.00;3.88;0
6;supply_node;2850.00;9.50;1536.00;2.68;0
6;supply_node;2860.00;9.50;1539.00;1.20;0
6;bunker;2865.00;9.50;1540.00;0.56;0
6;bunker;2861.00;9.50;1532.00;2.97;0
6;bunker;2871.00;9.50;1536.00;0.21;0
6;bunker;2852.00;9.50;1537.00;2.96;0
6;coastal_bunker;2851.00;9.50;1542.00;-2.68;0
6;coastal_bunker;2853.00;9.50;1542.00;-2.16;0
6;stronghold_network;2874.00;9.50;1536.00;4.93;0
6;dockyard;2854.00;9.50;1543.00;-2.16;0
6;anti_air_building;2861.00;9.50;1540.00;0.67;0
6;anti_air_building;2855.00;9.50;1539.00;4.55;0
6;anti_air_building;2863.00;9.50;1539.00;0.69;0
6;synthetic_refinery;2850.00;9.50;1537.00;3.98;0
6;fuel_silo;2861.00;9.50;1537.00;5.82;0
6;radar_station;2863.00;9.50;1537.00;0.29;0
6;naval_supply_hub;2855.00;9.50;1544.00;-2.16;0
6;naval_supply_hub;2848.00;9.50;1540.00;-2.68;0
6;naval_headquarters;2855.00;9.50;1543.00;-2.16;0
6;naval_headquarters;2847.00;9.50;1539.00;-2.68;0
6;nuclear_reactor_spawn;2875.00;9.50;1533.00;1.74;0
6;special_project_facility_spawn;2862.00;9.50;1532.00;6.19;0
6;special_project_facility_spawn;2873.00;9.50;1532.00;1.06;0
6;special_project_facility_spawn;2851.00;9.50;1540.00;0.27;0
6;special_project_facility_spawn;2865.00;9.50;1537.00;3.39;0
6;rocket_site_spawn;2864.00;9.50;1536.00;5.43;0
6;naval_base_spawn;2855.00;9.50;1543.00;-2.16;8621
6;naval_base_spawn;2849.00;9.50;1540.00;-2.68;8621
6;floating_harbor;2844.87;9.50;1546.26;0.46;6446
6;floating_harbor;2848.18;9.50;1546.88;0.98;6560
7;arms_factory;2883.00;9.50;1561.00;5.97;0
7;arms_factory;2877.00;9.50;1561.00;2.40;0
7;arms_factory;2885.00;9.50;1564.00;3.77;0
7;arms_factory;2877.00;9.50;1554.00;2.32;0
7;arms_factory;2881.00;9.50;1562.00;5.72;0
7;arms_factory;2878.00;9.50;1562.00;6.28;0
7;industrial_complex;2879.00;9.50;1569.00;2.16;0
7;industrial_complex;2872.00;9.50;1554.00;3.29;0
7;industrial_complex;2877.00;9.50;1557.00;1.67;0
7;industrial_complex;2885.00;9.50;1560.00;0.07;0
7;industrial_complex;2881.00;9.50;1564.00;2.26;0
7;industrial_complex;2878.00;9.50;1564.00;1.96;0
7;air_base;2881.00;9.50;1559.00;4.92;0
7;supply_node;2879.00;9.50;1566.00;2.68;0
7;supply_node;2884.00;9.50;1563.00;1.20;0
7;supply_node;2875.00;9.50;1558.00;3.07;0
7;supply_node;2883.00;9.50;1575.00;0.03;0
7;supply_node;2878.00;9.50;1554.00;1.22;0
7;bunker;2881.00;9.50;1567.00;2.96;0
7;bunker;2885.00;9.50;1555.00;2.37;0
7;bunker;2885.00;9.50;1563.00;2.52;0
7;bunker;2884.00;9.50;1574.00;4.93;0
7;bunker;2873.00;9.50;1557.00;0.57;0
7;coastal_bunker;2875.00;9.50;1563.00;-2.36;0
7;coastal_bunker;2887.00;9.50;1579.00;-3.14;0
7;coastal_bunker;2872.00;9.50;1558.00;-2.55;0
7;coastal_bunker;2870.00;9.50;1556.00;-1.57;0
7;stronghold_network;2874.00;9.50;1555.00;5.82;0
7;dockyard;2883.00;9.50;1583.00;-3.14;0
7;anti_air_building;2881.00;9.50;1556.00;1.18;0
7;anti_air_building;2883.00;9.50;1559.00;5.24;0
7;anti_air_building;2881.00;9.50;1570.00;0.40;0
7;synthetic_refinery;2877.00;9.50;1559.00;3.44;0
7;fuel_silo;2883.00;9.50;1572.00;1.74;0
7;radar_station;2879.00;9.50;1568.00;0.76;0
7;naval_supply_hub;2886.00;9.50;1578.00;-3.14;0
7;naval_supply_hub;2879.00;9.50;1572.00;-2.36;0
7;naval_supply_hub;2869.00;9.50;1554.00;-1.57;0
7;naval_supply_hub;2875.00;9.50;1561.00;-2.55;0
7;naval_headquarters;2875.00;9.50;1561.00;-2.55;0
7;naval_headquarters;2879.00;9.50;1572.00;-2.36;0
7;naval_headquarters;2870.00;9.50;1556.00;-1.57;0
7;naval_headquarters;2880.00;9.50;1577.00;-1.82;0
7;nuclear_reactor_spawn;2884.00;9.50;1556.00;1.54;0
7;special_project_facility_spawn;2882.00;9.50;1557.00;3.01;0
7;special_project_facility_spawn;2881.00;9.50;1564.00;2.75;0
7;special_project_facility_spawn;2883.00;9.50;1575.00;4.94;0
7;special_project_facility_spawn;2885.00;9.50;1560.00;3.69;0
7;special_project_facility_spawn;2876.00;9.50;1561.00;4.59;0
7;rocket_site_spawn;2876.00;9.50;1562.00;3.88;0
7;naval_base_spawn;2883.00;9.50;1582.00;-3.14;2752
7;naval_base_spawn;2874.00;9.50;1561.00;-2.55;2775
7;naval_base_spawn;2871.00;9.50;1553.00;-1.57;8621
7;naval_base_spawn;2877.00;9.50;1565.00;-2.36;2775
7;floating_harbor;2872.05;9.50;1572.95;0.79;68
7;floating_harbor;2869.12;9.50;1566.82;0.59;3211
7;floating_harbor;2883.00;9.50;1587.00;0.00;3314
7;floating_harbor;2862.00;9.50;1554.00;1.57;9498
8;arms_factory;2904.00;9.50;1509.00;3.77;0
8;arms_factory;2898.00;9.50;1509.00;2.32;0
8;arms_factory;2900.00;9.50;1507.00;5.72;0
8;arms_factory;2898.00;9.50;1518.00;6.28;0
8;arms_factory;2901.00;9.50;1510.00;2.16;0
8;arms_factory;2900.00;9.50;1519.00;3.29;0
8;industrial_complex;2898.00;9.50;1513.00;1.67;0
8;industrial_complex;2899.00;9.50;1517.00;0.07;0
8;industrial_complex;2904.00;9.50;1509.00;2.26;0
8;industrial_complex;2900.00;9.50;1514.00;1.96;0
8;industrial_complex;2903.00;9.50;1510.00;4.92;0
8;industrial_complex;2901.00;9.50;1509.00;1.99;0
8;air_base;2898.00;9.50;1516.00;0.57;0
8;supply_node;2901.00;9.50;1509.00;3.07;0
8;supply_node;2898.00;9.50;1515.00;0.03;0
8;bunker;2899.00;9.50;1512.00;0.21;0
8;bunker;2897.00;9.50;1514.00;2.96;0
8;stronghold_network;2901.00;9.50;1509.00;2.37;0
8;anti_air_building;2902.00;9.50;1512.00;2.52;0
8;anti_air_building;2902.00;9.50;1508.00;4.93;0
8;anti_air_building;2898.00;9.50;1510.00;0.57;0
8;synthetic_refinery;2900.00;9.50;1512.00;0.67;0
8;fuel_silo;2902.00;9.50;1508.00;4.55;0
8;radar_station;2901.00;9.50;1514.00;4.95;0
8;nuclear_reactor_spawn;2904.00;9.50;1511.00;3.98;0
8;special_project_facility_spawn;2900.00;9.50;1518.00;5.82;0
8;special_project_facility_spawn;2899.00;9.50;1510.00;4.58;0
8;rocket_site_spawn;2902.00;9.50;1514.00;1.18;0
9;arms_factory;3046.00;9.50;1524.00;5.72;0
9;arms_factory;3028.00;9.50;1526.00;6.28;0
9;arms_factory;3047.00;9.50;1524.00;2.16;0
9;arms_factory;3026.00;9.50;1501.00;3.29;0
9;arms_factory;3027.00;9.50;1515.00;1.67;0
9;arms_factory;3037.00;9.50;1520.00;0.07;0
9;industrial_complex;3021.00;9.50;1512.00;2.26;0
9;industrial_complex;3045.00;9.50;1508.00;1.96;0
9;industrial_complex;3052.00;9.50;1522.00;4.92;0
9;industrial_complex;3060.00;9.50;1525.00;1.99;0
9;industrial_complex;3031.00;9.50;1506.00;0.57;0
9;industrial_complex;3025.00;9.50;1509.00;0.56;0
9;air_base;3053.00;9.50;1517.00;2.97;0
9;supply_node;3061.00;9.50;1522.00;1.22;0
9;supply_node;3055.00;9.50;1525.00;2.09;0
9;supply_node;3055.00;9.50;1516.00;1.85;0
9;supply_node;3047.00;9.50;1527.00;1.68;0
9;supply_node;3017.00;9.50;1515.00;0.90;0
9;supply_node;3024.00;9.50;1525.00;5.40;0
9;supply_node;3016.00;9.50;1506.00;0.91;0
9;supply_node;3039.00;9.50;1529.00;5.31;0
9;supply_node;3025.00;9.50;1511.00;4.95;0
9;supply_node;3041.00;9.50;1519.00;3.09;0
9;supply_node;3031.00;9.50;1500.00;5.80;0
9;supply_node;3033.00;9.50;1509.00;0.29;0
9;supply_node;3030.00;9.50;1521.00;5.86;0
9;supply_node;3044.00;9.50;1510.00;4.75;0
9;bunker;3036.00;9.50;1520.00;0.40;0
9;bunker;3032.00;9.50;1523.00;3.44;0
9;bunker;3036.00;9.50;1515.00;1.74;0
9;bunker;3026.00;9.50;1524.00;6.19;0
9;bunker;3061.00;9.50;1527.00;1.06;0
9;bunker;3043.00;9.50;1512.00;0.27;0
9;bunker;3042.00;9.50;1533.00;3.39;0
9;bunker;3026.00;9.50;1507.00;5.43;0
9;bunker;3057.00;9.50;1520.00;0.93;0
9;bunker;3044.00;9.50;1523.00;2.09;0
9;bunker;3021.00;9.50;1505.00;1.60;0
9;bunker;3031.00;9.50;1503.00;1.42;0
9;bunker;3054.00;9.50;1523.00;1.54;0
9;bunker;3016.00;9.50;1514.00;3.01;0
9;stronghold_network;3029.00;9.50;1519.00;2.75;0
9;anti_air_building;3028.00;9.50;1518.00;4.94;0
9;anti_air_building;3029.00;9.50;1513.00;3.69;0
9;anti_air_building;3021.00;9.50;1525.00;4.59;0
9;synthetic_refinery;3035.00;9.50;1529.00;3.88;0
9;fuel_silo;3033.00;9.50;1510.00;5.53;0
9;radar_station;3038.00;9.50;1515.00;2.67;0
9;nuclear_reactor_spawn;3019.00;9.50;1509.00;6.25;0
9;special_project_facility_spawn;3039.00;9.50;1514.00;3.01;0
9;special_project_facility_spawn;3035.00;9.50;1513.00;1.72;0
9;special_project_facility_spawn;3052.00;9.50;1527.00;2.53;0
9;special_project_facility_spawn;3022.00;9.50;1522.00;4.84;0
9;special_project_facility_spawn;3034.00;9.50;1522.00;3.40;0
9;special_project_facility_spawn;3021.00;9.50;1515.00;5.04;0
9;special_project_facility_spawn;3037.00;9.50;1519.00;1.00;0
9;special_project_facility_spawn;3050.00;9.50;1516.00;0.12;0
